,{}
best_classifier_training_time,0.12763414200162515
best_classifier_inference_time,0.2278934530004335
best_classifier_recall,0.010526315789473684
best_classifier_precision,0.0022658610271903325
best_classifier_f1,0.0037290242386575517
best_classifier_TN,130894
best_classifier_FP,1321
best_classifier_FN,282
best_classifier_TP,3
best_classifier_auc,0.8037475244667279
best_classifier_p_auc_10,0.527516616255966
best_classifier_p_auc_20,0.5803438032403214
best_classifier_p_auc_30,0.6489628222141488
training_time_avg,0.12763414200162515
inference_time_avg,0.2278934530004335
auc_avg,0.8037475244667279
auc_std,0.0
p_auc_10_avg,0.527516616255966
p_auc_10_std,0.0
p_auc_20_avg,0.5803438032403214
p_auc_20_std,0.0
p_auc_30_avg,0.6489628222141488
p_auc_30_std,0.0
recall_avg,0.010526315789473684
recall_std,0.0
